"True_Fluctuation","AR_Parameter","Sampling","Sample_Size","Sample_Freq","parameter","Estimate","Std.Error","lbound","ubound","Method","Check_of_Convergence","Iteration"
"Daily",0.2,"SameTimestamp",1000,"Daily","error_var_ct",0.8813234014113,0.0921913223129668,0.700412766723501,1.0622340360991,"CT",1,1
"Daily",0.2,"SameTimestamp",1000,"Daily","beta_ct",-1.80611234556575,0.18981796940864,-2.17859956517944,-1.43362512595207,"CT",1,1
"Daily",0.2,"SameTimestamp",1000,"Daily","LogLik_ct",1399.86097295285,NA,NA,NA,"CT",1,1
"Daily",0.2,"SameTimestamp",1000,"Daily","AIC_ct",1403.86097295285,NA,NA,NA,"CT",1,1
"Daily",0.2,"SameTimestamp",1000,"Daily","BIC_ct",1413.67648351081,NA,NA,NA,"CT",1,1
"Daily",0.2,"SameTimestamp",1000,"Daily","error_var_dt",0.23739802525828,0.0106167692287466,0.216564324088595,0.258231726427965,"DT",1,1
"Daily",0.2,"SameTimestamp",1000,"Daily","beta_dt",0.164291623743236,0.0311919785651472,0.103082385196548,0.225500862289924,"DT",1,1
"Daily",0.2,"SameTimestamp",1000,"Daily","LogLik_dt",1399.86097295285,NA,NA,NA,"DT",1,1
"Daily",0.2,"SameTimestamp",1000,"Daily","AIC_dt",1403.86097295285,NA,NA,NA,"DT",1,1
"Daily",0.2,"SameTimestamp",1000,"Daily","BIC_dt",1413.67648351081,NA,NA,NA,"DT",1,1
"Daily",0.2,"SameTimestamp",1000,"Weekly","error_var_ct",1.09088121747107,0.14830145605643,0.79986347450808,1.38189896043407,"CT",1,1
"Daily",0.2,"SameTimestamp",1000,"Weekly","beta_ct",-2.27911427581156,0.30744432706659,-2.8824242939927,-1.67580425763041,"CT",1,1
"Daily",0.2,"SameTimestamp",1000,"Weekly","LogLik_ct",1397.39339233682,NA,NA,NA,"CT",1,1
"Daily",0.2,"SameTimestamp",1000,"Weekly","AIC_ct",1401.39339233682,NA,NA,NA,"CT",1,1
"Daily",0.2,"SameTimestamp",1000,"Weekly","BIC_ct",1411.20890289479,NA,NA,NA,"CT",1,1
"Daily",0.2,"SameTimestamp",1000,"Weekly","error_var_dt",0.236813117334078,0.0105906141336241,0.216030741329715,0.257595493338441,"DT",1,1
"Daily",0.2,"SameTimestamp",1000,"Weekly","beta_dt",0.102374806459085,0.0314763058913848,0.0406076212883746,0.164141991629796,"DT",1,1
"Daily",0.2,"SameTimestamp",1000,"Weekly","LogLik_dt",1397.39339233681,NA,NA,NA,"DT",1,1
"Daily",0.2,"SameTimestamp",1000,"Weekly","AIC_dt",1401.39339233681,NA,NA,NA,"DT",1,1
"Daily",0.2,"SameTimestamp",1000,"Weekly","BIC_dt",1411.20890289477,NA,NA,NA,"DT",1,1
"Daily",0.2,"SameTimestamp",1000,"Monthly","error_var_ct",1.43465870535234,0.280046667957676,0.885112184363773,1.9842052263409,"CT",1,1
"Daily",0.2,"SameTimestamp",1000,"Monthly","beta_ct",-2.86715923418733,0.555113937807944,-3.9564810086593,-1.77783745971536,"CT",1,1
"Daily",0.2,"SameTimestamp",1000,"Monthly","LogLik_ct",1449.09684022098,NA,NA,NA,"CT",1,1
