"True_Fluctuation","AR_Parameter","Sampling","Sample_Size","Sample_Freq","parameter","Estimate","Std.Error","lbound","ubound","Method","Check_of_Convergence","Iteration"
"Daily",0.8,"SameTimestamp",1000,"Daily","error_var_ct",0.110352614456073,0.00552640526962643,0.0995079334189998,0.121197295493146,"CT",1,1
"Daily",0.8,"SameTimestamp",1000,"Daily","beta_ct",-0.233524584316208,0.0243912656604217,-0.281388518152473,-0.185660650479944,"CT",1,1
"Daily",0.8,"SameTimestamp",1000,"Daily","LogLik_ct",409.749001675179,NA,NA,NA,"CT",1,1
"Daily",0.8,"SameTimestamp",1000,"Daily","AIC_ct",413.749001675179,NA,NA,NA,"CT",1,1
"Daily",0.8,"SameTimestamp",1000,"Daily","BIC_ct",423.564512233144,NA,NA,NA,"CT",1,1
"Daily",0.8,"SameTimestamp",1000,"Daily","error_var_dt",0.088166645926405,0.0039437644038456,0.0804276429111667,0.0959056489416433,"DT",1,1
"Daily",0.8,"SameTimestamp",1000,"Daily","beta_dt",0.791738135704877,0.0193115196866371,0.75384238591364,0.829633885496113,"DT",1,1
"Daily",0.8,"SameTimestamp",1000,"Daily","LogLik_dt",409.74900167518,NA,NA,NA,"DT",1,1
"Daily",0.8,"SameTimestamp",1000,"Daily","AIC_dt",413.74900167518,NA,NA,NA,"DT",1,1
"Daily",0.8,"SameTimestamp",1000,"Daily","BIC_dt",423.564512233145,NA,NA,NA,"DT",1,1
"Daily",0.8,"SameTimestamp",1000,"Weekly","error_var_ct",0.726672841712621,0.0631147164635564,0.602820367020906,0.850525316404335,"CT",1,1
"Daily",0.8,"SameTimestamp",1000,"Weekly","beta_ct",-1.43359040118534,0.129042187474672,-1.68681492874221,-1.18036587362846,"CT",1,1
"Daily",0.8,"SameTimestamp",1000,"Weekly","LogLik_ct",1406.7327595024,NA,NA,NA,"CT",1,1
"Daily",0.8,"SameTimestamp",1000,"Weekly","AIC_ct",1410.7327595024,NA,NA,NA,"CT",1,1
"Daily",0.8,"SameTimestamp",1000,"Weekly","BIC_ct",1420.54827006036,NA,NA,NA,"CT",1,1
"Daily",0.8,"SameTimestamp",1000,"Weekly","error_var_dt",0.239034502844417,0.0106899794290024,0.218057138437655,0.260011867251179,"DT",1,1
"Daily",0.8,"SameTimestamp",1000,"Weekly","beta_dt",0.238451810819424,0.0307716211602015,0.178067456036375,0.298836165602472,"DT",1,1
"Daily",0.8,"SameTimestamp",1000,"Weekly","LogLik_dt",1406.73275950203,NA,NA,NA,"DT",1,1
"Daily",0.8,"SameTimestamp",1000,"Weekly","AIC_dt",1410.73275950203,NA,NA,NA,"DT",1,1
"Daily",0.8,"SameTimestamp",1000,"Weekly","BIC_dt",1420.54827005999,NA,NA,NA,"DT",1,1
"Daily",0.8,"SameTimestamp",1000,"Monthly","error_var_ct",1.40256717484036,0.25986947349374,0.892615151089816,1.91251919859091,"CT",1,1
"Daily",0.8,"SameTimestamp",1000,"Monthly","beta_ct",-2.7875300518711,0.512095027774084,-3.79243413796907,-1.78262596577313,"CT",1,1
"Daily",0.8,"SameTimestamp",1000,"Monthly","LogLik_ct",1454.0798566922,NA,NA,NA,"CT",1,1
"Daily",0.8,"SameTimestamp",1000,"Monthly","AIC_ct",1458.0798566922,NA,NA,NA,"CT",1,1
"Daily",0.8,"SameTimestamp",1000,"Monthly","BIC_ct",1467.89536725016,NA,NA,NA,"CT",1,1
"Daily",0.8,"SameTimestamp",1000,"Monthly","error_var_dt",0.250625070074703,0.0112082938642743,0.22863059699545,0.272619543153955,"DT",1,1
"Daily",0.8,"SameTimestamp",1000,"Monthly","beta_dt",0.0615731850621538,0.0315551388042216,-0.000348697014272037,0.12349506713858,"DT",1,1
