"True_Fluctuation","AR_Parameter","Sampling","Sample_Size","Sample_Freq","parameter","Estimate","Std.Error","lbound","ubound","Method","Check_of_Convergence","Iteration"
"Weekly",0.5,"RandomTimestamp",100,"Daily","error_var_ct",0.0431410568247385,0.00634311706188566,0.0305564932352966,0.0557256204141805,"CT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Daily","beta_ct",-0.0666900676832158,0.0387423363182337,-0.143553759499652,0.0101736241332206,"CT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Daily","LogLik_ct",-47.8255496788524,NA,NA,NA,"CT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Daily","AIC_ct",-43.8255496788524,NA,NA,NA,"CT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Daily","BIC_ct",-38.6152093068762,NA,NA,NA,"CT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Daily","error_var_dt",0.0428903586391442,0.00608761530328333,0.030812703261702,0.0549680140165865,"DT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Daily","beta_dt",0.932065218561608,0.0370371932047129,0.858584482117404,1.00554595500581,"DT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Daily","LogLik_dt",-30.0866067342877,NA,NA,NA,"DT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Daily","AIC_dt",-26.0866067342877,NA,NA,NA,"DT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Daily","BIC_dt",-20.8762663623115,NA,NA,NA,"DT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Weekly","error_var_ct",0.325125112805613,0.0621735738722184,0.201774513038311,0.448475712572914,"CT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Weekly","beta_ct",-0.675134563703961,0.170077902343528,-1.01256427788375,-0.337704849524171,"CT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Weekly","LogLik_ct",101.46175264473,NA,NA,NA,"CT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Weekly","AIC_ct",105.46175264473,NA,NA,NA,"CT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Weekly","BIC_ct",110.672093016706,NA,NA,NA,"CT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Weekly","error_var_dt",0.159374828171389,0.0225566969786847,0.114622983813712,0.204126672529065,"DT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Weekly","beta_dt",0.573981534598456,0.0816628002091211,0.411964864860681,0.735998204336232,"DT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Weekly","LogLik_dt",100.244351171009,NA,NA,NA,"DT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Weekly","AIC_dt",104.244351171009,NA,NA,NA,"DT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Weekly","BIC_dt",109.454691542985,NA,NA,NA,"DT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Monthly","error_var_ct",1.63673657950241,0.87855256376968,-0.106286684542482,3.3797598435473,"CT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Monthly","beta_ct",-3.53345215043887,1.90729258180103,-7.31746631022337,0.250562009345637,"CT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Monthly","LogLik_ct",135.730230695806,NA,NA,NA,"CT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Monthly","AIC_ct",139.730230695806,NA,NA,NA,"CT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Monthly","BIC_ct",144.940571067782,NA,NA,NA,"CT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Monthly","error_var_dt",0.229777815964977,0.0324957300940518,0.16530721298475,0.294248418945204,"DT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Monthly","beta_dt",0.0882099515635125,0.0991712772597123,-0.108543037975359,0.284962941102384,"DT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Monthly","LogLik_dt",136.724212930915,NA,NA,NA,"DT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Monthly","AIC_dt",140.724212930915,NA,NA,NA,"DT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Monthly","BIC_dt",145.934553302892,NA,NA,NA,"DT",1,1
"Weekly",0.5,"RandomTimestamp",100,"Daily","error_var_ct",0.0464503413001245,0.00737426816126839,0.031820003298213,0.0610806793020361,"CT",1,2
