"True_Fluctuation","AR_Parameter","Sampling","Sample_Size","Sample_Freq","parameter","Estimate","Std.Error","lbound","ubound","Method","Check_of_Convergence","Iteration"
"Daily",0.05,"RandomTimestamp",300,"Daily","error_var_ct",1.05071764665398,0.192646043756556,0.671608917037921,1.42982637627004,"CT",1,1
"Daily",0.05,"RandomTimestamp",300,"Daily","beta_ct",-2.05364055207624,0.388063247883731,-2.81731138614639,-1.28996971800609,"CT",1,1
"Daily",0.05,"RandomTimestamp",300,"Daily","LogLik_ct",421.324038808979,NA,NA,NA,"CT",1,1
"Daily",0.05,"RandomTimestamp",300,"Daily","AIC_ct",425.324038808979,NA,NA,NA,"CT",1,1
"Daily",0.05,"RandomTimestamp",300,"Daily","BIC_ct",432.731603758291,NA,NA,NA,"CT",1,1
"Daily",0.05,"RandomTimestamp",300,"Daily","error_var_dt",0.252275439204718,0.0205983448215501,0.211739894403395,0.29281098400604,"DT",1,1
"Daily",0.05,"RandomTimestamp",300,"Daily","beta_dt",0.143093139800891,0.0570618096351664,0.03080103279184,0.255385246809942,"DT",1,1
"Daily",0.05,"RandomTimestamp",300,"Daily","LogLik_dt",438.194886346141,NA,NA,NA,"DT",1,1
"Daily",0.05,"RandomTimestamp",300,"Daily","AIC_dt",442.194886346141,NA,NA,NA,"DT",1,1
"Daily",0.05,"RandomTimestamp",300,"Daily","BIC_dt",449.602451295453,NA,NA,NA,"DT",1,1
"Daily",0.05,"RandomTimestamp",300,"Weekly","error_var_ct",7.13084797344927,7.61258876748208,-7.84998838557104,22.1116843324696,"CT",1,1
"Daily",0.05,"RandomTimestamp",300,"Weekly","beta_ct",-14.203895487666,15.1499185355437,-44.0174657941225,15.6096748187905,"CT",1,1
"Daily",0.05,"RandomTimestamp",300,"Weekly","LogLik_ct",436.474115770873,NA,NA,NA,"CT",1,1
"Daily",0.05,"RandomTimestamp",300,"Weekly","AIC_ct",440.474115770873,NA,NA,NA,"CT",1,1
"Daily",0.05,"RandomTimestamp",300,"Weekly","BIC_ct",447.881680720186,NA,NA,NA,"CT",1,1
"Daily",0.05,"RandomTimestamp",300,"Weekly","error_var_dt",0.250521651782288,0.0204550251686705,0.21026814615744,0.290775157407136,"DT",1,1
"Daily",0.05,"RandomTimestamp",300,"Weekly","beta_dt",-0.0490047159562623,0.0575893705195364,-0.162335011618289,0.0643255797057639,"DT",1,1
"Daily",0.05,"RandomTimestamp",300,"Weekly","LogLik_dt",436.100364648307,NA,NA,NA,"DT",1,1
"Daily",0.05,"RandomTimestamp",300,"Weekly","AIC_dt",440.100364648307,NA,NA,NA,"DT",1,1
"Daily",0.05,"RandomTimestamp",300,"Weekly","BIC_dt",447.507929597619,NA,NA,NA,"DT",1,1
"Daily",0.05,"RandomTimestamp",300,"Monthly","error_var_ct",115.193395718694,335.801657636521,-545.63169753068,776.018488968068,"CT",1,1
"Daily",0.05,"RandomTimestamp",300,"Monthly","beta_ct",-232.187970671793,676.594464010215,-1563.66025380008,1099.28431245649,"CT",1,1
"Daily",0.05,"RandomTimestamp",300,"Monthly","LogLik_ct",433.139668565302,NA,NA,NA,"CT",1,1
"Daily",0.05,"RandomTimestamp",300,"Monthly","AIC_ct",437.139668565302,NA,NA,NA,"CT",1,1
"Daily",0.05,"RandomTimestamp",300,"Monthly","BIC_ct",444.547233514614,NA,NA,NA,"CT",1,1
"Daily",0.05,"RandomTimestamp",300,"Monthly","error_var_dt",0.248040470689677,0.0202524182593214,0.20818567581184,0.287895265567515,"DT",1,1
"Daily",0.05,"RandomTimestamp",300,"Monthly","beta_dt",0.00924729375090983,0.0578774397625507,-0.104649894241896,0.123144481743715,"DT",1,1
"Daily",0.05,"RandomTimestamp",300,"Monthly","LogLik_dt",433.114141788667,NA,NA,NA,"DT",1,1
"Daily",0.05,"RandomTimestamp",300,"Monthly","AIC_dt",437.114141788667,NA,NA,NA,"DT",1,1
"Daily",0.05,"RandomTimestamp",300,"Monthly","BIC_dt",444.52170673798,NA,NA,NA,"DT",1,1
"Daily",0.05,"RandomTimestamp",300,"Daily","error_var_ct",1.82547855159779,0.543290237810725,0.756336056621315,2.89462104657427,"CT",1,2
"Daily",0.05,"RandomTimestamp",300,"Daily","beta_ct",-3.71009161725553,1.10987688200219,-5.89422167547671,-1.52596155903435,"CT",1,2
"Daily",0.05,"RandomTimestamp",300,"Daily","LogLik_ct",424.972603178951,NA,NA,NA,"CT",1,2
"Daily",0.05,"RandomTimestamp",300,"Daily","AIC_ct",428.972603178951,NA,NA,NA,"CT",1,2
"Daily",0.05,"RandomTimestamp",300,"Daily","BIC_ct",436.380168128263,NA,NA,NA,"CT",1,2
"Daily",0.05,"RandomTimestamp",300,"Daily","error_var_dt",0.245790457191195,0.0200687017315093,0.206297198621657,0.285283715760732,"DT",1,2
"Daily",0.05,"RandomTimestamp",300,"Daily","beta_dt",0.0197601281272164,0.057631338045477,-0.0936527555554835,0.133173011809916,"DT",1,2
"Daily",0.05,"RandomTimestamp",300,"Daily","LogLik_dt",430.380368943718,NA,NA,NA,"DT",1,2
"Daily",0.05,"RandomTimestamp",300,"Daily","AIC_dt",434.380368943718,NA,NA,NA,"DT",1,2
"Daily",0.05,"RandomTimestamp",300,"Daily","BIC_dt",441.78793389303,NA,NA,NA,"DT",1,2
"Daily",0.05,"RandomTimestamp",300,"Weekly","error_var_ct",6.70993850646329,5.74644797890385,-4.59851377527678,18.0183907882034,"CT",1,2
"Daily",0.05,"RandomTimestamp",300,"Weekly","beta_ct",-14.3802224401624,12.279357714739,-38.5448074633495,9.78436258302458,"CT",1,2
"Daily",0.05,"RandomTimestamp",300,"Weekly","LogLik_ct",414.626318587524,NA,NA,NA,"CT",1,2
"Daily",0.05,"RandomTimestamp",300,"Weekly","AIC_ct",418.626318587524,NA,NA,NA,"CT",1,2
"Daily",0.05,"RandomTimestamp",300,"Weekly","BIC_ct",426.033883536836,NA,NA,NA,"CT",1,2
"Daily",0.05,"RandomTimestamp",300,"Weekly","error_var_dt",0.230730021849398,0.0188390359140357,0.193656626344911,0.267803417353884,"DT",1,2
"Daily",0.05,"RandomTimestamp",300,"Weekly","beta_dt",-0.108066460071967,0.0576499242707183,-0.221515919643287,0.0053829994993532,"DT",1,2
"Daily",0.05,"RandomTimestamp",300,"Weekly","LogLik_dt",411.411109568285,NA,NA,NA,"DT",1,2
"Daily",0.05,"RandomTimestamp",300,"Weekly","AIC_dt",415.411109568285,NA,NA,NA,"DT",1,2
"Daily",0.05,"RandomTimestamp",300,"Weekly","BIC_dt",422.818674517597,NA,NA,NA,"DT",1,2
"Daily",0.05,"RandomTimestamp",300,"Monthly","error_var_ct",64.7931075758888,245.774884715966,-418.868028149008,548.454243300785,"CT",1,2
"Daily",0.05,"RandomTimestamp",300,"Monthly","beta_ct",-135.596409434279,514.227342875883,-1147.54594595252,876.353127083958,"CT",1,2
"Daily",0.05,"RandomTimestamp",300,"Monthly","LogLik_ct",421.873826991907,NA,NA,NA,"CT",1,2
"Daily",0.05,"RandomTimestamp",300,"Monthly","AIC_ct",425.873826991907,NA,NA,NA,"CT",1,2
"Daily",0.05,"RandomTimestamp",300,"Monthly","BIC_ct",433.28139194122,NA,NA,NA,"CT",1,2
"Daily",0.05,"RandomTimestamp",300,"Monthly","error_var_dt",0.238756965490594,0.0194944152370131,0.200393847042902,0.277120083938286,"DT",1,2
"Daily",0.05,"RandomTimestamp",300,"Monthly","beta_dt",0.0260811221826542,0.0577642666059648,-0.0875933520145121,0.139755596379821,"DT",1,2
"Daily",0.05,"RandomTimestamp",300,"Monthly","LogLik_dt",421.670400266921,NA,NA,NA,"DT",1,2
"Daily",0.05,"RandomTimestamp",300,"Monthly","AIC_dt",425.670400266921,NA,NA,NA,"DT",1,2
"Daily",0.05,"RandomTimestamp",300,"Monthly","BIC_dt",433.077965216233,NA,NA,NA,"DT",1,2
"Daily",0.05,"RandomTimestamp",300,"Daily","error_var_ct",3.97256571230071,2.71442881569355,-1.3691669279565,9.31429835255792,"CT",1,3
"Daily",0.05,"RandomTimestamp",300,"Daily","beta_ct",-8.67312122021528,5.91769129689748,-20.3185637430933,2.97232130266278,"CT",1,3
"Daily",0.05,"RandomTimestamp",300,"Daily","LogLik_ct",408.5442322727,NA,NA,NA,"CT",1,3
"Daily",0.05,"RandomTimestamp",300,"Daily","AIC_ct",412.5442322727,NA,NA,NA,"CT",1,3
"Daily",0.05,"RandomTimestamp",300,"Daily","BIC_ct",419.951797222012,NA,NA,NA,"CT",1,3
"Daily",0.05,"RandomTimestamp",300,"Daily","error_var_dt",0.229242019468621,0.0187175361409903,0.192407723733378,0.266076315203864,"DT",1,3
"Daily",0.05,"RandomTimestamp",300,"Daily","beta_dt",0.00693677268596923,0.0576812601513997,-0.106574352859304,0.120447898231243,"DT",1,3
"Daily",0.05,"RandomTimestamp",300,"Daily","LogLik_dt",409.470028520522,NA,NA,NA,"DT",1,3
"Daily",0.05,"RandomTimestamp",300,"Daily","AIC_dt",413.470028520522,NA,NA,NA,"DT",1,3
"Daily",0.05,"RandomTimestamp",300,"Daily","BIC_dt",420.877593469834,NA,NA,NA,"DT",1,3
"Daily",0.05,"RandomTimestamp",300,"Weekly","error_var_ct",4.93733391499863,4.63413140105172,-4.18218722371061,14.0568550537079,"CT",1,3
"Daily",0.05,"RandomTimestamp",300,"Weekly","beta_ct",-9.29927843274315,8.79102119507442,-26.5991555145901,8.00059864910383,"CT",1,3
"Daily",0.05,"RandomTimestamp",300,"Weekly","LogLik_ct",451.771395470864,NA,NA,NA,"CT",1,3
"Daily",0.05,"RandomTimestamp",300,"Weekly","AIC_ct",455.771395470864,NA,NA,NA,"CT",1,3
