"True_Fluctuation","AR_Parameter","Sampling","Sample_Size","Sample_Freq","parameter","Estimate","Std.Error","lbound","ubound","Method","Check_of_Convergence","Iteration"
"Daily",0.5,"RandomTimestamp",300,"Daily","error_var_ct",0.334949871898996,0.036424351531626,0.263270280836677,0.406629462961316,"CT",1,1
"Daily",0.5,"RandomTimestamp",300,"Daily","beta_ct",-0.64570111723304,0.0943861921792814,-0.831443989044116,-0.459958245421965,"CT",1,1
"Daily",0.5,"RandomTimestamp",300,"Daily","LogLik_ct",318.930277620499,NA,NA,NA,"CT",1,1
"Daily",0.5,"RandomTimestamp",300,"Daily","AIC_ct",322.930277620499,NA,NA,NA,"CT",1,1
"Daily",0.5,"RandomTimestamp",300,"Daily","BIC_ct",330.337842569811,NA,NA,NA,"CT",1,1
"Daily",0.5,"RandomTimestamp",300,"Daily","error_var_dt",0.186984200637206,0.0152721100308506,0.156930169319185,0.217038231955228,"DT",1,1
"Daily",0.5,"RandomTimestamp",300,"Daily","beta_dt",0.51871606855781,0.0493074127425663,0.421683862544221,0.615748274571399,"DT",1,1
"Daily",0.5,"RandomTimestamp",300,"Daily","LogLik_dt",348.470114208382,NA,NA,NA,"DT",1,1
"Daily",0.5,"RandomTimestamp",300,"Daily","AIC_dt",352.470114208382,NA,NA,NA,"DT",1,1
"Daily",0.5,"RandomTimestamp",300,"Daily","BIC_dt",359.877679157695,NA,NA,NA,"DT",1,1
"Daily",0.5,"RandomTimestamp",300,"Weekly","error_var_ct",1.38058159119851,0.332985189034177,0.725299034992806,2.0358641474042,"CT",1,1
"Daily",0.5,"RandomTimestamp",300,"Weekly","beta_ct",-3.0232769809618,0.729364775402678,-4.45859611878449,-1.5879578431391,"CT",1,1
"Daily",0.5,"RandomTimestamp",300,"Weekly","LogLik_ct",399.983017082111,NA,NA,NA,"CT",1,1
"Daily",0.5,"RandomTimestamp",300,"Weekly","AIC_ct",403.983017082111,NA,NA,NA,"CT",1,1
"Daily",0.5,"RandomTimestamp",300,"Weekly","BIC_ct",411.390582031424,NA,NA,NA,"CT",1,1
"Daily",0.5,"RandomTimestamp",300,"Weekly","error_var_dt",0.228879718399015,0.0186879699324096,0.192103606094669,0.26565583070336,"DT",1,1
"Daily",0.5,"RandomTimestamp",300,"Weekly","beta_dt",0.0275085361919911,0.0577254198837617,-0.0860894914235741,0.141106563807556,"DT",1,1
"Daily",0.5,"RandomTimestamp",300,"Weekly","LogLik_dt",408.995811570159,NA,NA,NA,"DT",1,1
"Daily",0.5,"RandomTimestamp",300,"Weekly","AIC_dt",412.995811570159,NA,NA,NA,"DT",1,1
"Daily",0.5,"RandomTimestamp",300,"Weekly","BIC_dt",420.403376519471,NA,NA,NA,"DT",1,1
"Daily",0.5,"RandomTimestamp",300,"Monthly","error_var_ct",4.12944198156968,2.97548407215899,-1.72602208399139,9.98490604713075,"CT",1,1
