"True_Fluctuation","AR_Parameter","Sampling","Sample_Size","Sample_Freq","parameter","Estimate","Std.Error","lbound","ubound","Method","Check_of_Convergence","Iteration"
"Daily",0.8,"SameTimestamp",300,"Daily","error_var_ct",0.113039567666276,0.0101722275112767,0.0930216105156014,0.13305752481695,"CT",1,1
"Daily",0.8,"SameTimestamp",300,"Daily","beta_ct",-0.198380373066333,0.0402508894353944,-0.277590219592183,-0.119170526540483,"CT",1,1
"Daily",0.8,"SameTimestamp",300,"Daily","LogLik_ct",140.212049989063,NA,NA,NA,"CT",1,1
"Daily",0.8,"SameTimestamp",300,"Daily","AIC_ct",144.212049989063,NA,NA,NA,"CT",1,1
"Daily",0.8,"SameTimestamp",300,"Daily","BIC_ct",151.619614938375,NA,NA,NA,"CT",1,1
"Daily",0.8,"SameTimestamp",300,"Daily","error_var_dt",0.0933082066121226,0.0076239912702258,0.078304931233617,0.108311481990628,"DT",1,1
"Daily",0.8,"SameTimestamp",300,"Daily","beta_dt",0.820057886744607,0.0330079979119301,0.75510134825802,0.885014425231194,"DT",1,1
"Daily",0.8,"SameTimestamp",300,"Daily","LogLik_dt",140.212049989062,NA,NA,NA,"DT",1,1
"Daily",0.8,"SameTimestamp",300,"Daily","AIC_dt",144.212049989062,NA,NA,NA,"DT",1,1
"Daily",0.8,"SameTimestamp",300,"Daily","BIC_dt",151.619614938374,NA,NA,NA,"DT",1,1
"Daily",0.8,"SameTimestamp",300,"Weekly","error_var_ct",0.675163494445667,0.103019661982436,0.472430791411331,0.877896197480003,"CT",1,1
"Daily",0.8,"SameTimestamp",300,"Weekly","beta_ct",-1.35715898804832,0.216650151459941,-1.78350547349651,-0.930812502600135,"CT",1,1
"Daily",0.8,"SameTimestamp",300,"Weekly","LogLik_ct",413.400841034218,NA,NA,NA,"CT",1,1
"Daily",0.8,"SameTimestamp",300,"Weekly","AIC_ct",417.400841034218,NA,NA,NA,"CT",1,1
"Daily",0.8,"SameTimestamp",300,"Weekly","BIC_ct",424.80840598353,NA,NA,NA,"CT",1,1
"Daily",0.8,"SameTimestamp",300,"Weekly","error_var_dt",0.232262436396716,0.0189643935823463,0.194942349159276,0.269582523634155,"DT",1,1
"Daily",0.8,"SameTimestamp",300,"Weekly","beta_dt",0.257391172041424,0.0557647508186358,0.147651550983206,0.367130793099641,"DT",1,1
"Daily",0.8,"SameTimestamp",300,"Weekly","LogLik_dt",413.400841034267,NA,NA,NA,"DT",1,1
"Daily",0.8,"SameTimestamp",300,"Weekly","AIC_dt",417.400841034267,NA,NA,NA,"DT",1,1
"Daily",0.8,"SameTimestamp",300,"Weekly","BIC_dt",424.808405983579,NA,NA,NA,"DT",1,1
"Daily",0.8,"SameTimestamp",300,"Monthly","error_var_ct",2.1338578985601,1.45902843094113,-0.737368544204493,5.0050843413247,"CT",1,1
"Daily",0.8,"SameTimestamp",300,"Monthly","beta_ct",-3.80882503081752,2.59544787310845,-8.91641471587883,1.29876465424378,"CT",1,1
"Daily",0.8,"SameTimestamp",300,"Monthly","LogLik_ct",469.453682802543,NA,NA,NA,"CT",1,1
"Daily",0.8,"SameTimestamp",300,"Monthly","AIC_ct",473.453682802543,NA,NA,NA,"CT",1,1
"Daily",0.8,"SameTimestamp",300,"Monthly","BIC_ct",480.861247751856,NA,NA,NA,"CT",1,1
"Daily",0.8,"SameTimestamp",300,"Monthly","error_var_dt",0.279981572526578,0.0228604067426757,0.234994509259013,0.324968635794142,"DT",1,1
"Daily",0.8,"SameTimestamp",300,"Monthly","beta_dt",0.0221735826209254,0.0576444524232676,-0.0912651088853194,0.13561227412717,"DT",1,1
"Daily",0.8,"SameTimestamp",300,"Monthly","LogLik_dt",469.453682800784,NA,NA,NA,"DT",1,1
"Daily",0.8,"SameTimestamp",300,"Monthly","AIC_dt",473.453682800784,NA,NA,NA,"DT",1,1
"Daily",0.8,"SameTimestamp",300,"Monthly","BIC_dt",480.861247750096,NA,NA,NA,"DT",1,1
"Daily",0.8,"SameTimestamp",300,"Daily","error_var_ct",0.115528882840985,0.0108925090026622,0.0940934815744578,0.136964284107513,"CT",1,2
"Daily",0.8,"SameTimestamp",300,"Daily","beta_ct",-0.29788939915,0.0520641729069847,-0.400346641792473,-0.195432156507527,"CT",1,2
"Daily",0.8,"SameTimestamp",300,"Daily","LogLik_ct",119.308518145169,NA,NA,NA,"CT",1,2
"Daily",0.8,"SameTimestamp",300,"Daily","AIC_ct",123.308518145169,NA,NA,NA,"CT",1,2
"Daily",0.8,"SameTimestamp",300,"Daily","BIC_ct",130.716083094481,NA,NA,NA,"CT",1,2
"Daily",0.8,"SameTimestamp",300,"Daily","error_var_dt",0.0870408326561123,0.00711152464904018,0.0730460418846087,0.101035623427616,"DT",1,2
