"True_Fluctuation","AR_Parameter","Sampling","Sample_Size","Sample_Freq","parameter","Estimate","Std.Error","lbound","ubound","Method","Check_of_Convergence","Iteration"
"Daily",0.5,"SameTimestamp",1000,"Daily","error_var_ct",0.3550726972689,0.0223838778804565,0.311147938923634,0.398997455614165,"CT",1,1
"Daily",0.5,"SameTimestamp",1000,"Daily","beta_ct",-0.741378149921691,0.058336047157205,-0.855853255079207,-0.626903044764175,"CT",1,1
"Daily",0.5,"SameTimestamp",1000,"Daily","LogLik_ct",1151.0945167455,NA,NA,NA,"CT",1,1
"Daily",0.5,"SameTimestamp",1000,"Daily","AIC_ct",1155.0945167455,NA,NA,NA,"CT",1,1
"Daily",0.5,"SameTimestamp",1000,"Daily","BIC_ct",1164.91002730347,NA,NA,NA,"CT",1,1
"Daily",0.5,"SameTimestamp",1000,"Daily","error_var_dt",0.185106100816319,0.00827848886556316,0.168860898585238,0.2013513030474,"DT",1,1
"Daily",0.5,"SameTimestamp",1000,"Daily","beta_dt",0.476456861887701,0.0277944971461587,0.421914633905875,0.530999089869526,"DT",1,1
"Daily",0.5,"SameTimestamp",1000,"Daily","LogLik_dt",1151.0945167455,NA,NA,NA,"DT",1,1
"Daily",0.5,"SameTimestamp",1000,"Daily","AIC_dt",1155.0945167455,NA,NA,NA,"DT",1,1
"Daily",0.5,"SameTimestamp",1000,"Daily","BIC_dt",1164.91002730347,NA,NA,NA,"DT",1,1
"Daily",0.5,"SameTimestamp",1000,"Weekly","error_var_ct",1.1790821331465,0.175504666488586,0.834682467228547,1.52348179906446,"CT",1,1
"Daily",0.5,"SameTimestamp",1000,"Weekly","beta_ct",-2.43141132297052,0.358767781845511,-3.13543536222737,-1.72738728371367,"CT",1,1
"Daily",0.5,"SameTimestamp",1000,"Weekly","LogLik_ct",1413.23602426294,NA,NA,NA,"CT",1,1
"Daily",0.5,"SameTimestamp",1000,"Weekly","AIC_ct",1417.23602426294,NA,NA,NA,"CT",1,1
"Daily",0.5,"SameTimestamp",1000,"Weekly","BIC_ct",1427.0515348209,NA,NA,NA,"CT",1,1
"Daily",0.5,"SameTimestamp",1000,"Weekly","error_var_dt",0.240594723040419,0.0107597263951,0.219480491436315,0.261708954644523,"DT",1,1
"Daily",0.5,"SameTimestamp",1000,"Weekly","beta_dt",0.0879126973584148,0.0315315899069254,0.0260370262034637,0.149788368513366,"DT",1,1
"Daily",0.5,"SameTimestamp",1000,"Weekly","LogLik_dt",1413.23602426294,NA,NA,NA,"DT",1,1
"Daily",0.5,"SameTimestamp",1000,"Weekly","AIC_dt",1417.23602426294,NA,NA,NA,"DT",1,1
"Daily",0.5,"SameTimestamp",1000,"Weekly","BIC_dt",1427.0515348209,NA,NA,NA,"DT",1,1
"Daily",0.5,"SameTimestamp",1000,"Monthly","error_var_ct",1.46704118305716,0.304990301227075,0.868546795686248,2.06553557042806,"CT",1,1
"Daily",0.5,"SameTimestamp",1000,"Monthly","beta_ct",-2.96466582585369,0.611614596447499,-4.16486105086649,-1.76447060084089,"CT",1,1
"Daily",0.5,"SameTimestamp",1000,"Monthly","LogLik_ct",1438.54925438453,NA,NA,NA,"CT",1,1
"Daily",0.5,"SameTimestamp",1000,"Monthly","AIC_ct",1442.54925438453,NA,NA,NA,"CT",1,1
"Daily",0.5,"SameTimestamp",1000,"Monthly","BIC_ct",1452.3647649425,NA,NA,NA,"CT",1,1
"Daily",0.5,"SameTimestamp",1000,"Monthly","error_var_dt",0.246762749023095,0.0110355744764864,0.225107209948516,0.268418288097675,"DT",1,1
"Daily",0.5,"SameTimestamp",1000,"Monthly","beta_dt",0.0515776078629509,0.0315666713384103,-0.0103669049560145,0.113522120681916,"DT",1,1
"Daily",0.5,"SameTimestamp",1000,"Monthly","LogLik_dt",1438.5492543845,NA,NA,NA,"DT",1,1
"Daily",0.5,"SameTimestamp",1000,"Monthly","AIC_dt",1442.5492543845,NA,NA,NA,"DT",1,1
"Daily",0.5,"SameTimestamp",1000,"Monthly","BIC_dt",1452.36476494247,NA,NA,NA,"DT",1,1
"Daily",0.5,"SameTimestamp",1000,"Daily","error_var_ct",0.351599779966123,0.0224544432077303,0.307536548521397,0.395663011410849,"CT",1,2
"Daily",0.5,"SameTimestamp",1000,"Daily","beta_ct",-0.769971892342559,0.0605372801362114,-0.888766563000783,-0.651177221684336,"CT",1,2
"Daily",0.5,"SameTimestamp",1000,"Daily","LogLik_ct",1119.62728931746,NA,NA,NA,"CT",1,2
"Daily",0.5,"SameTimestamp",1000,"Daily","AIC_ct",1123.62728931746,NA,NA,NA,"CT",1,2
"Daily",0.5,"SameTimestamp",1000,"Daily","BIC_ct",1133.44279987542,NA,NA,NA,"CT",1,2
"Daily",0.5,"SameTimestamp",1000,"Daily","error_var_dt",0.179369656346814,0.00802202114583685,0.163627730745123,0.195111581948506,"DT",1,2
"Daily",0.5,"SameTimestamp",1000,"Daily","beta_dt",0.463026183402257,0.0280301737191712,0.408021478070774,0.51803088873374,"DT",1,2
"Daily",0.5,"SameTimestamp",1000,"Daily","LogLik_dt",1119.62728931746,NA,NA,NA,"DT",1,2
"Daily",0.5,"SameTimestamp",1000,"Daily","AIC_dt",1123.62728931746,NA,NA,NA,"DT",1,2
"Daily",0.5,"SameTimestamp",1000,"Daily","BIC_dt",1133.44279987542,NA,NA,NA,"DT",1,2
"Daily",0.5,"SameTimestamp",1000,"Weekly","error_var_ct",2.1268915106731,1.50338428880105,-0.823258232741624,5.07704125408782,"CT",1,2
"Daily",0.5,"SameTimestamp",1000,"Weekly","beta_ct",-4.64109448026311,3.27675769535095,-11.071204164249,1.78901520372274,"CT",1,2
"Daily",0.5,"SameTimestamp",1000,"Weekly","LogLik_ct",1364.34818092404,NA,NA,NA,"CT",1,2
"Daily",0.5,"SameTimestamp",1000,"Weekly","AIC_ct",1368.34818092404,NA,NA,NA,"CT",1,2
"Daily",0.5,"SameTimestamp",1000,"Weekly","BIC_ct",1378.163691482,NA,NA,NA,"CT",1,2
"Daily",0.5,"SameTimestamp",1000,"Weekly","error_var_dt",0.229115532228042,0.010246360004752,0.2090086995545,0.249222364901583,"DT",1,2
"Daily",0.5,"SameTimestamp",1000,"Weekly","beta_dt",0.0096470913077387,0.0316095724551044,-0.0523816080491266,0.071675790664604,"DT",1,2
"Daily",0.5,"SameTimestamp",1000,"Weekly","LogLik_dt",1364.34818092404,NA,NA,NA,"DT",1,2
"Daily",0.5,"SameTimestamp",1000,"Weekly","AIC_dt",1368.34818092404,NA,NA,NA,"DT",1,2
"Daily",0.5,"SameTimestamp",1000,"Weekly","BIC_dt",1378.163691482,NA,NA,NA,"DT",1,2
"Daily",0.5,"SameTimestamp",1000,"Monthly","error_var_ct",9.9251601847438,57.4874401475977,-102.884690273556,122.735010643044,"CT",1,2
"Daily",0.5,"SameTimestamp",1000,"Monthly","beta_ct",-21.800107293424,126.267457484556,-269.579673751956,225.979459165108,"CT",1,2
"Daily",0.5,"SameTimestamp",1000,"Monthly","LogLik_ct",1357.88605917091,NA,NA,NA,"CT",1,2
"Daily",0.5,"SameTimestamp",1000,"Monthly","AIC_ct",1361.88605917091,NA,NA,NA,"CT",1,2
"Daily",0.5,"SameTimestamp",1000,"Monthly","BIC_ct",1371.70156972888,NA,NA,NA,"CT",1,2
"Daily",0.5,"SameTimestamp",1000,"Monthly","error_var_dt",0.227612959085677,0.0101791580153925,0.207637999502165,0.247587918669189,"DT",1,2
"Daily",0.5,"SameTimestamp",1000,"Monthly","beta_dt",-0.0108469094273537,0.0316242969180216,-0.0729045031732455,0.0512106843185382,"DT",1,2
"Daily",0.5,"SameTimestamp",1000,"Monthly","LogLik_dt",1357.76842434414,NA,NA,NA,"DT",1,2
"Daily",0.5,"SameTimestamp",1000,"Monthly","AIC_dt",1361.76842434414,NA,NA,NA,"DT",1,2
"Daily",0.5,"SameTimestamp",1000,"Monthly","BIC_dt",1371.58393490211,NA,NA,NA,"DT",1,2
"Daily",0.5,"SameTimestamp",1000,"Daily","error_var_ct",0.348576529243142,0.0218919134447179,0.305617171936503,0.391535886549781,"CT",1,3
"Daily",0.5,"SameTimestamp",1000,"Daily","beta_ct",-0.731905898002027,0.0576710395718255,-0.845076032785707,-0.618735763218348,"CT",1,3
"Daily",0.5,"SameTimestamp",1000,"Daily","LogLik_ct",1139.91798001026,NA,NA,NA,"CT",1,3
"Daily",0.5,"SameTimestamp",1000,"Daily","AIC_ct",1143.91798001026,NA,NA,NA,"CT",1,3
"Daily",0.5,"SameTimestamp",1000,"Daily","BIC_ct",1153.73349056823,NA,NA,NA,"CT",1,3
"Daily",0.5,"SameTimestamp",1000,"Daily","error_var_dt",0.183037426813438,0.0081863631920259,0.166973006391887,0.199101847234989,"DT",1,3
"Daily",0.5,"SameTimestamp",1000,"Daily","beta_dt",0.480991506648252,0.0277390245717954,0.426558134667013,0.53542487862949,"DT",1,3
"Daily",0.5,"SameTimestamp",1000,"Daily","LogLik_dt",1139.91798001025,NA,NA,NA,"DT",1,3
"Daily",0.5,"SameTimestamp",1000,"Daily","AIC_dt",1143.91798001025,NA,NA,NA,"DT",1,3
"Daily",0.5,"SameTimestamp",1000,"Daily","BIC_dt",1153.73349056821,NA,NA,NA,"DT",1,3
"Daily",0.5,"SameTimestamp",1000,"Weekly","error_var_ct",2.13496168901187,1.2231555309396,-0.265284211279882,4.53520758930361,"CT",1,3
"Daily",0.5,"SameTimestamp",1000,"Weekly","beta_ct",-4.36776268216172,2.49825040251312,-9.27017708070353,0.534651716380089,"CT",1,3
"Daily",0.5,"SameTimestamp",1000,"Weekly","LogLik_ct",1428.76693101563,NA,NA,NA,"CT",1,3
"Daily",0.5,"SameTimestamp",1000,"Weekly","AIC_ct",1432.76693101563,NA,NA,NA,"CT",1,3
"Daily",0.5,"SameTimestamp",1000,"Weekly","BIC_ct",1442.5824415736,NA,NA,NA,"CT",1,3
"Daily",0.5,"SameTimestamp",1000,"Weekly","error_var_dt",0.244360624665541,0.010928127654916,0.222915932688039,0.265805316643042,"DT",1,3
"Daily",0.5,"SameTimestamp",1000,"Weekly","beta_dt",0.0126795217689904,0.0316110705443244,-0.0493521173468979,0.0747111608848786,"DT",1,3
"Daily",0.5,"SameTimestamp",1000,"Weekly","LogLik_dt",1428.76693101563,NA,NA,NA,"DT",1,3
"Daily",0.5,"SameTimestamp",1000,"Weekly","AIC_dt",1432.76693101563,NA,NA,NA,"DT",1,3
"Daily",0.5,"SameTimestamp",1000,"Weekly","BIC_dt",1442.58244157359,NA,NA,NA,"DT",1,3
"Daily",0.5,"SameTimestamp",1000,"Monthly","error_var_ct",10.6768716472242,54.7466474651804,-96.7546142179252,118.108357512374,"CT",1,3
"Daily",0.5,"SameTimestamp",1000,"Monthly","beta_ct",-21.473439955751,110.109845074145,-237.546292128486,194.599412216984,"CT",1,3
"Daily",0.5,"SameTimestamp",1000,"Monthly","LogLik_ct",1445.99595539098,NA,NA,NA,"CT",1,3
"Daily",0.5,"SameTimestamp",1000,"Monthly","AIC_ct",1449.99595539098,NA,NA,NA,"CT",1,3
"Daily",0.5,"SameTimestamp",1000,"Monthly","BIC_ct",1459.81146594894,NA,NA,NA,"CT",1,3
"Daily",0.5,"SameTimestamp",1000,"Monthly","error_var_dt",0.248274265502687,0.0111031729282224,0.226486075344463,0.270062455660912,"DT",1,3
"Daily",0.5,"SameTimestamp",1000,"Monthly","beta_dt",-0.036592007900497,0.0316032345096797,-0.0986082700593632,0.0254242542583692,"DT",1,3
"Daily",0.5,"SameTimestamp",1000,"Monthly","LogLik_dt",1444.65621889063,NA,NA,NA,"DT",1,3
"Daily",0.5,"SameTimestamp",1000,"Monthly","AIC_dt",1448.65621889063,NA,NA,NA,"DT",1,3
"Daily",0.5,"SameTimestamp",1000,"Monthly","BIC_dt",1458.47172944859,NA,NA,NA,"DT",1,3
"Daily",0.5,"SameTimestamp",1000,"Daily","error_var_ct",0.351957936775099,0.0218128301430549,0.309153767721954,0.394762105828244,"CT",1,4
"Daily",0.5,"SameTimestamp",1000,"Daily","beta_ct",-0.70151841302379,0.0554395354576417,-0.810309580075182,-0.592727245972399,"CT",1,4
"Daily",0.5,"SameTimestamp",1000,"Daily","LogLik_ct",1173.0498271265,NA,NA,NA,"CT",1,4
"Daily",0.5,"SameTimestamp",1000,"Daily","AIC_ct",1177.0498271265,NA,NA,NA,"CT",1,4
"Daily",0.5,"SameTimestamp",1000,"Daily","BIC_ct",1186.86533768446,NA,NA,NA,"CT",1,4
"Daily",0.5,"SameTimestamp",1000,"Daily","error_var_dt",0.18918204973963,0.00846190038874368,0.172576931908739,0.205787167570522,"DT",1,4
"Daily",0.5,"SameTimestamp",1000,"Daily","beta_dt",0.495831939076288,0.0274888386865475,0.441889516635143,0.549774361517434,"DT",1,4
"Daily",0.5,"SameTimestamp",1000,"Daily","LogLik_dt",1173.04982712648,NA,NA,NA,"DT",1,4
