"True_Fluctuation","AR_Parameter","Sampling","Sample_Size","Sample_Freq","parameter","Estimate","Std.Error","lbound","ubound","Method","Check_of_Convergence","Iteration"
"Weekly",0.8,"RandomTimestamp",1000,"Daily","error_var_ct",0.0155643114974773,0.000708400835990914,0.0141741888521222,0.0169544341428324,"CT",1,1
"Weekly",0.8,"RandomTimestamp",1000,"Daily","beta_ct",-0.0342902452531338,0.00845052337550584,-0.050873037526326,-0.0177074529799416,"CT",1,1
"Weekly",0.8,"RandomTimestamp",1000,"Daily","LogLik_ct",-1465.79210691917,NA,NA,NA,"CT",1,1
"Weekly",0.8,"RandomTimestamp",1000,"Daily","AIC_ct",-1461.79210691917,NA,NA,NA,"CT",1,1
"Weekly",0.8,"RandomTimestamp",1000,"Daily","BIC_ct",-1451.97659636121,NA,NA,NA,"CT",1,1
"Weekly",0.8,"RandomTimestamp",1000,"Daily","error_var_dt",0.0148610478871658,0.000664901559430922,0.0135562855721921,0.0161658102021395,"DT",1,1
"Weekly",0.8,"RandomTimestamp",1000,"Daily","beta_dt",0.966613679314637,0.00812574185650063,0.950668218508919,0.982559140120355,"DT",1,1
"Weekly",0.8,"RandomTimestamp",1000,"Daily","LogLik_dt",-1369.23043818455,NA,NA,NA,"DT",1,1
"Weekly",0.8,"RandomTimestamp",1000,"Daily","AIC_dt",-1365.23043818455,NA,NA,NA,"DT",1,1
"Weekly",0.8,"RandomTimestamp",1000,"Daily","BIC_dt",-1355.41492762659,NA,NA,NA,"DT",1,1
"Weekly",0.8,"RandomTimestamp",1000,"Weekly","error_var_ct",0.101464061856908,0.00501282206112012,0.0916272052211435,0.111300918492673,"CT",1,1
"Weekly",0.8,"RandomTimestamp",1000,"Weekly","beta_ct",-0.206121922476575,0.0227604504809356,-0.25078564395253,-0.161458201000621,"CT",1,1
"Weekly",0.8,"RandomTimestamp",1000,"Weekly","LogLik_ct",236.693797224745,NA,NA,NA,"CT",1,1
"Weekly",0.8,"RandomTimestamp",1000,"Weekly","AIC_ct",240.693797224745,NA,NA,NA,"CT",1,1
"Weekly",0.8,"RandomTimestamp",1000,"Weekly","BIC_ct",250.509307782709,NA,NA,NA,"CT",1,1
"Weekly",0.8,"RandomTimestamp",1000,"Weekly","error_var_dt",0.0832500712635737,0.00372390620816897,0.0759425045779516,0.0905576379491957,"DT",1,1
"Weekly",0.8,"RandomTimestamp",1000,"Weekly","beta_dt",0.813840726451388,0.0184828451689915,0.777571117051412,0.850110335851363,"DT",1,1
