"True_Fluctuation","AR_Parameter","Sampling","Sample_Size","Sample_Freq","parameter","Estimate","Std.Error","lbound","ubound","Method","Check_of_Convergence","Iteration"
"Daily",0.2,"SameTimestamp",100,"Daily","error_var_ct",0.633322453632493,0.165562598018305,0.304850974631413,0.961793932633573,"CT",1,1
"Daily",0.2,"SameTimestamp",100,"Daily","beta_ct",-1.33958240174354,0.366873297320302,-2.06744857453384,-0.611716228953237,"CT",1,1
"Daily",0.2,"SameTimestamp",100,"Daily","LogLik_ct",132.455239859952,NA,NA,NA,"CT",1,1
"Daily",0.2,"SameTimestamp",100,"Daily","AIC_ct",136.455239859952,NA,NA,NA,"CT",1,1
"Daily",0.2,"SameTimestamp",100,"Daily","BIC_ct",141.665580231928,NA,NA,NA,"CT",1,1
"Daily",0.2,"SameTimestamp",100,"Daily","error_var_dt",0.22016694038503,0.0311376050301511,0.158390818850175,0.281943061919886,"DT",1,1
"Daily",0.2,"SameTimestamp",100,"Daily","beta_dt",0.261954987287586,0.0961051116667481,0.071285182956232,0.45262479161894,"DT",1,1
"Daily",0.2,"SameTimestamp",100,"Daily","LogLik_dt",132.455239859951,NA,NA,NA,"DT",1,1
"Daily",0.2,"SameTimestamp",100,"Daily","AIC_dt",136.455239859951,NA,NA,NA,"DT",1,1
"Daily",0.2,"SameTimestamp",100,"Daily","BIC_dt",141.665580231927,NA,NA,NA,"DT",1,1
"Daily",0.2,"SameTimestamp",100,"Weekly","error_var_ct",1.73718808753144,2.41962738446894,-3.06328372869458,6.53765990375746,"CT",1,1
"Daily",0.2,"SameTimestamp",100,"Weekly","beta_ct",-4.02686545153801,5.59402072630644,-15.1252432465604,7.07151234348441,"CT",1,1
"Daily",0.2,"SameTimestamp",100,"Weekly","LogLik_ct",130.369143043265,NA,NA,NA,"CT",1,1
"Daily",0.2,"SameTimestamp",100,"Weekly","AIC_ct",134.369143043265,NA,NA,NA,"CT",1,1
"Daily",0.2,"SameTimestamp",100,"Weekly","BIC_ct",139.579483415241,NA,NA,NA,"CT",1,1
"Daily",0.2,"SameTimestamp",100,"Weekly","error_var_dt",0.215631204236829,0.0304948499053142,0.155130290563035,0.276132117910623,"DT",1,1
"Daily",0.2,"SameTimestamp",100,"Weekly","beta_dt",0.0178300398744257,0.0996165592634389,-0.179806376477551,0.215466456226402,"DT",1,1
"Daily",0.2,"SameTimestamp",100,"Weekly","LogLik_dt",130.369143043264,NA,NA,NA,"DT",1,1
"Daily",0.2,"SameTimestamp",100,"Weekly","AIC_dt",134.369143043264,NA,NA,NA,"DT",1,1
"Daily",0.2,"SameTimestamp",100,"Weekly","BIC_dt",139.57948341524,NA,NA,NA,"DT",1,1
"Daily",0.2,"SameTimestamp",100,"Monthly","error_var_ct",2.28619412115377,3.14326028856508,-3.94994476666547,8.522333008973,"CT",1,1
"Daily",0.2,"SameTimestamp",100,"Monthly","beta_ct",-4.01144875627416,5.50056705735649,-14.9244171337983,6.90151962125002,"CT",1,1
"Daily",0.2,"SameTimestamp",100,"Monthly","LogLik_ct",158.213795014087,NA,NA,NA,"CT",1,1
"Daily",0.2,"SameTimestamp",100,"Monthly","AIC_ct",162.213795014087,NA,NA,NA,"CT",1,1
"Daily",0.2,"SameTimestamp",100,"Monthly","BIC_ct",167.424135386063,NA,NA,NA,"CT",1,1
"Daily",0.2,"SameTimestamp",100,"Monthly","error_var_dt",0.284865204720185,0.0402860290048642,0.204938870580121,0.36479153886025,"DT",1,1
"Daily",0.2,"SameTimestamp",100,"Monthly","beta_dt",0.0181071350202693,0.0997166512960483,-0.179727861073635,0.215942131114174,"DT",1,1
"Daily",0.2,"SameTimestamp",100,"Monthly","LogLik_dt",158.213795014087,NA,NA,NA,"DT",1,1
"Daily",0.2,"SameTimestamp",100,"Monthly","AIC_dt",162.213795014087,NA,NA,NA,"DT",1,1
"Daily",0.2,"SameTimestamp",100,"Monthly","BIC_dt",167.424135386063,NA,NA,NA,"DT",1,1
"Daily",0.2,"SameTimestamp",100,"Daily","error_var_ct",1.08311054953632,0.500790150670449,0.089557153849031,2.07666394522361,"CT",1,2
"Daily",0.2,"SameTimestamp",100,"Daily","beta_ct",-2.40650698467899,1.10269138687541,-4.59421528996104,-0.218798679396948,"CT",1,2
"Daily",0.2,"SameTimestamp",100,"Daily","LogLik_ct",133.825701053515,NA,NA,NA,"CT",1,2
"Daily",0.2,"SameTimestamp",100,"Daily","AIC_ct",137.825701053515,NA,NA,NA,"CT",1,2
"Daily",0.2,"SameTimestamp",100,"Daily","BIC_ct",143.036041425491,NA,NA,NA,"CT",1,2
"Daily",0.2,"SameTimestamp",100,"Daily","error_var_dt",0.223209831830747,0.0315673454464963,0.160581117549504,0.28583854611199,"DT",1,2
"Daily",0.2,"SameTimestamp",100,"Daily","beta_dt",0.0901295494268112,0.0993842804813361,-0.107046032437116,0.287305131290738,"DT",1,2
"Daily",0.2,"SameTimestamp",100,"Daily","LogLik_dt",133.825701053515,NA,NA,NA,"DT",1,2
"Daily",0.2,"SameTimestamp",100,"Daily","AIC_dt",137.825701053515,NA,NA,NA,"DT",1,2
"Daily",0.2,"SameTimestamp",100,"Daily","BIC_dt",143.036041425491,NA,NA,NA,"DT",1,2
"Daily",0.2,"SameTimestamp",100,"Weekly","error_var_ct",9.77249750496447,271.097419740755,-528.077062005917,547.622057015846,"CT",1,2
"Daily",0.2,"SameTimestamp",100,"Weekly","beta_ct",-23.6231266243396,655.324604350179,-1323.76847704281,1276.52222379413,"CT",1,2
"Daily",0.2,"SameTimestamp",100,"Weekly","LogLik_ct",126.207377872422,NA,NA,NA,"CT",1,2
"Daily",0.2,"SameTimestamp",100,"Weekly","AIC_ct",130.207377872422,NA,NA,NA,"CT",1,2
"Daily",0.2,"SameTimestamp",100,"Weekly","BIC_ct",135.417718244398,NA,NA,NA,"CT",1,2
"Daily",0.2,"SameTimestamp",100,"Weekly","error_var_dt",0.205478587825824,0.0290597109125941,0.14782494903871,0.263132226612939,"DT",1,2
"Daily",0.2,"SameTimestamp",100,"Weekly","beta_dt",-0.0828506924787472,0.101914670886146,-0.285046496836562,0.119345111879067,"DT",1,2
"Daily",0.2,"SameTimestamp",100,"Weekly","LogLik_dt",125.548645366487,NA,NA,NA,"DT",1,2
"Daily",0.2,"SameTimestamp",100,"Weekly","AIC_dt",129.548645366487,NA,NA,NA,"DT",1,2
"Daily",0.2,"SameTimestamp",100,"Weekly","BIC_dt",134.758985738463,NA,NA,NA,"DT",1,2
"Daily",0.2,"SameTimestamp",100,"Monthly","error_var_ct",8.17300752070729,544.458558341589,-1072.0172652454,1088.36328028681,"CT",1,2
"Daily",0.2,"SameTimestamp",100,"Monthly","beta_ct",-22.7074706889372,1512.69655504317,-3023.85435206328,2978.43941068541,"CT",1,2
"Daily",0.2,"SameTimestamp",100,"Monthly","LogLik_ct",112.287165314454,NA,NA,NA,"CT",1,2
"Daily",0.2,"SameTimestamp",100,"Monthly","AIC_ct",116.287165314454,NA,NA,NA,"CT",1,2
"Daily",0.2,"SameTimestamp",100,"Monthly","BIC_ct",121.49750568643,NA,NA,NA,"CT",1,2
"Daily",0.2,"SameTimestamp",100,"Monthly","error_var_dt",0.17916558901723,0.0253383315934619,0.128895060808896,0.229436117225564,"DT",1,2
"Daily",0.2,"SameTimestamp",100,"Monthly","beta_dt",-0.0665124888661636,0.0999341314045577,-0.264778959301196,0.131753981568869,"DT",1,2
"Daily",0.2,"SameTimestamp",100,"Monthly","LogLik_dt",111.845156157387,NA,NA,NA,"DT",1,2
"Daily",0.2,"SameTimestamp",100,"Monthly","AIC_dt",115.845156157387,NA,NA,NA,"DT",1,2
"Daily",0.2,"SameTimestamp",100,"Monthly","BIC_dt",121.055496529364,NA,NA,NA,"DT",1,2
"Daily",0.2,"SameTimestamp",100,"Daily","error_var_ct",0.798106627238003,0.211887101978598,0.37772865176997,1.21848460270604,"CT",1,3
"Daily",0.2,"SameTimestamp",100,"Daily","beta_ct",-1.36745853750964,0.378791110948068,-2.1189693131005,-0.615947761918773,"CT",1,3
"Daily",0.2,"SameTimestamp",100,"Daily","LogLik_ct",153.94892014694,NA,NA,NA,"CT",1,3
"Daily",0.2,"SameTimestamp",100,"Daily","AIC_ct",157.94892014694,NA,NA,NA,"CT",1,3
"Daily",0.2,"SameTimestamp",100,"Daily","BIC_ct",163.159260518916,NA,NA,NA,"CT",1,3
"Daily",0.2,"SameTimestamp",100,"Daily","error_var_dt",0.27288212047595,0.0386033654500179,0.196294142903958,0.349470098047942,"DT",1,3
"Daily",0.2,"SameTimestamp",100,"Daily","beta_dt",0.254753544738935,0.0964992645538649,0.0633017523055978,0.446205337172272,"DT",1,3
"Daily",0.2,"SameTimestamp",100,"Daily","LogLik_dt",153.94892014694,NA,NA,NA,"DT",1,3
"Daily",0.2,"SameTimestamp",100,"Daily","AIC_dt",157.94892014694,NA,NA,NA,"DT",1,3
"Daily",0.2,"SameTimestamp",100,"Daily","BIC_dt",163.159260518916,NA,NA,NA,"DT",1,3
"Daily",0.2,"SameTimestamp",100,"Weekly","error_var_ct",0.965443623292671,0.374640097391118,0.222168340371803,1.70871890621354,"CT",1,3
"Daily",0.2,"SameTimestamp",100,"Weekly","beta_ct",-2.09852470971164,0.809838435131973,-3.70522109961916,-0.491828319804125,"CT",1,3
"Daily",0.2,"SameTimestamp",100,"Weekly","LogLik_ct",135.328849398364,NA,NA,NA,"CT",1,3
"Daily",0.2,"SameTimestamp",100,"Weekly","AIC_ct",139.328849398364,NA,NA,NA,"CT",1,3
"Daily",0.2,"SameTimestamp",100,"Weekly","BIC_ct",144.53918977034,NA,NA,NA,"CT",1,3
"Daily",0.2,"SameTimestamp",100,"Weekly","error_var_dt",0.2265695029644,0.032045409274394,0.162992323664572,0.290146682264229,"DT",1,3
"Daily",0.2,"SameTimestamp",100,"Weekly","beta_dt",0.122637207079764,0.0993237519134036,-0.0744182878293279,0.319692701988856,"DT",1,3
"Daily",0.2,"SameTimestamp",100,"Weekly","LogLik_dt",135.328849398364,NA,NA,NA,"DT",1,3
"Daily",0.2,"SameTimestamp",100,"Weekly","AIC_dt",139.328849398364,NA,NA,NA,"DT",1,3
"Daily",0.2,"SameTimestamp",100,"Weekly","BIC_dt",144.53918977034,NA,NA,NA,"DT",1,3
"Daily",0.2,"SameTimestamp",100,"Monthly","error_var_ct",10.9751816955881,222.023664429143,-429.513444970062,451.463808361238,"CT",1,3
"Daily",0.2,"SameTimestamp",100,"Monthly","beta_ct",-22.6270157596331,457.734448356192,-930.759124345408,885.505092826142,"CT",1,3
"Daily",0.2,"SameTimestamp",100,"Monthly","LogLik_ct",142.12193234489,NA,NA,NA,"CT",1,3
"Daily",0.2,"SameTimestamp",100,"Monthly","AIC_ct",146.12193234489,NA,NA,NA,"CT",1,3
"Daily",0.2,"SameTimestamp",100,"Monthly","BIC_ct",151.332272716866,NA,NA,NA,"CT",1,3
"Daily",0.2,"SameTimestamp",100,"Monthly","error_var_dt",0.238943750284562,0.0337951508662721,0.171895133501672,0.305992367067453,"DT",1,3
"Daily",0.2,"SameTimestamp",100,"Monthly","beta_dt",-0.121477249361704,0.0995851239275252,-0.319051298902552,0.0760968001791445,"DT",1,3
