"True_Fluctuation","AR_Parameter","Sampling","Sample_Size","Sample_Freq","parameter","Estimate","Std.Error","lbound","ubound","Method","Check_of_Convergence","Iteration"
"Daily",0.2,"RandomTimestamp",300,"Daily","error_var_ct",0.694883318847694,0.0992713463273565,0.499526937478147,0.890239700217241,"CT",1,1
"Daily",0.2,"RandomTimestamp",300,"Daily","beta_ct",-1.33856474551516,0.209078756249882,-1.75001145953003,-0.927118031500295,"CT",1,1
"Daily",0.2,"RandomTimestamp",300,"Daily","LogLik_ct",401.740135117912,NA,NA,NA,"CT",1,1
"Daily",0.2,"RandomTimestamp",300,"Daily","AIC_ct",405.740135117912,NA,NA,NA,"CT",1,1
"Daily",0.2,"RandomTimestamp",300,"Daily","BIC_ct",413.147700067225,NA,NA,NA,"CT",1,1
"Daily",0.2,"RandomTimestamp",300,"Daily","error_var_dt",0.241672861299943,0.0197337590179615,0.202838737504996,0.28050698509489,"DT",1,1
"Daily",0.2,"RandomTimestamp",300,"Daily","beta_dt",0.264594487474651,0.0556161053818832,0.155147386219029,0.374041588730273,"DT",1,1
"Daily",0.2,"RandomTimestamp",300,"Daily","LogLik_dt",425.332344410486,NA,NA,NA,"DT",1,1
"Daily",0.2,"RandomTimestamp",300,"Daily","AIC_dt",429.332344410486,NA,NA,NA,"DT",1,1
"Daily",0.2,"RandomTimestamp",300,"Daily","BIC_dt",436.739909359798,NA,NA,NA,"DT",1,1
"Daily",0.2,"RandomTimestamp",300,"Weekly","error_var_ct",4.56815561886053,5.07535755924889,-5.41965580521208,14.5559670429331,"CT",1,1
"Daily",0.2,"RandomTimestamp",300,"Weekly","beta_ct",-9.8050433329498,10.9140218853622,-31.2827798661234,11.6726932002238,"CT",1,1
"Daily",0.2,"RandomTimestamp",300,"Weekly","LogLik_ct",413.73730572096,NA,NA,NA,"CT",1,1
"Daily",0.2,"RandomTimestamp",300,"Weekly","AIC_ct",417.73730572096,NA,NA,NA,"CT",1,1
"Daily",0.2,"RandomTimestamp",300,"Weekly","BIC_ct",425.144870670272,NA,NA,NA,"CT",1,1
"Daily",0.2,"RandomTimestamp",300,"Weekly","error_var_dt",0.233150723440204,0.0190367052844346,0.195688333786476,0.270613113093933,"DT",1,1
"Daily",0.2,"RandomTimestamp",300,"Weekly","beta_dt",-0.0355623725992524,0.0576711018106578,-0.14905350751519,0.0779287623166857,"DT",1,1
"Daily",0.2,"RandomTimestamp",300,"Weekly","LogLik_dt",414.542471838435,NA,NA,NA,"DT",1,1
"Daily",0.2,"RandomTimestamp",300,"Weekly","AIC_dt",418.542471838435,NA,NA,NA,"DT",1,1
"Daily",0.2,"RandomTimestamp",300,"Weekly","BIC_dt",425.950036787747,NA,NA,NA,"DT",1,1
"Daily",0.2,"RandomTimestamp",300,"Monthly","error_var_ct",100.75898877707,400.582874320051,-687.54925585698,889.067233411119,"CT",1,1
"Daily",0.2,"RandomTimestamp",300,"Monthly","beta_ct",-192.686327871137,765.873874751619,-1699.85183224105,1314.47917649877,"CT",1,1
"Daily",0.2,"RandomTimestamp",300,"Monthly","LogLik_ct",448.918258798845,NA,NA,NA,"CT",1,1
"Daily",0.2,"RandomTimestamp",300,"Monthly","AIC_ct",452.918258798845,NA,NA,NA,"CT",1,1
"Daily",0.2,"RandomTimestamp",300,"Monthly","BIC_ct",460.325823748158,NA,NA,NA,"CT",1,1
"Daily",0.2,"RandomTimestamp",300,"Monthly","error_var_dt",0.261113647687444,0.0213198676964915,0.21915821584783,0.303069079527057,"DT",1,1
"Daily",0.2,"RandomTimestamp",300,"Monthly","beta_dt",0.0364569145964043,0.0580151515252462,-0.0777112767888959,0.150625105981704,"DT",1,1
"Daily",0.2,"RandomTimestamp",300,"Monthly","LogLik_dt",448.523625334946,NA,NA,NA,"DT",1,1
"Daily",0.2,"RandomTimestamp",300,"Monthly","AIC_dt",452.523625334946,NA,NA,NA,"DT",1,1
"Daily",0.2,"RandomTimestamp",300,"Monthly","BIC_dt",459.931190284259,NA,NA,NA,"DT",1,1
"Daily",0.2,"RandomTimestamp",300,"Daily","error_var_ct",0.897357690809257,0.157761920008736,0.586897533361736,1.20781784825678,"CT",1,2
"Daily",0.2,"RandomTimestamp",300,"Daily","beta_ct",-1.97727516276165,0.357901943437516,-2.68159147498853,-1.27295885053477,"CT",1,2
"Daily",0.2,"RandomTimestamp",300,"Daily","LogLik_ct",384.87083017752,NA,NA,NA,"CT",1,2
"Daily",0.2,"RandomTimestamp",300,"Daily","AIC_ct",388.87083017752,NA,NA,NA,"CT",1,2
"Daily",0.2,"RandomTimestamp",300,"Daily","BIC_ct",396.278395126832,NA,NA,NA,"CT",1,2
"Daily",0.2,"RandomTimestamp",300,"Daily","error_var_dt",0.219816565044835,0.0179480538067397,0.184496535912276,0.255136594177394,"DT",1,2
"Daily",0.2,"RandomTimestamp",300,"Daily","beta_dt",0.169106349706934,0.0568092478873909,0.05731125972186,0.280901439692008,"DT",1,2
"Daily",0.2,"RandomTimestamp",300,"Daily","LogLik_dt",396.876244981291,NA,NA,NA,"DT",1,2
"Daily",0.2,"RandomTimestamp",300,"Daily","AIC_dt",400.876244981291,NA,NA,NA,"DT",1,2
"Daily",0.2,"RandomTimestamp",300,"Daily","BIC_dt",408.283809930603,NA,NA,NA,"DT",1,2
"Daily",0.2,"RandomTimestamp",300,"Weekly","error_var_ct",5.70689341341059,4.53086852450424,-3.20941639958938,14.6232032264106,"CT",1,2
"Daily",0.2,"RandomTimestamp",300,"Weekly","beta_ct",-13.6337748453959,10.7879035597763,-34.8633227458738,7.595773055082,"CT",1,2
"Daily",0.2,"RandomTimestamp",300,"Weekly","LogLik_ct",382.014316713866,NA,NA,NA,"CT",1,2
"Daily",0.2,"RandomTimestamp",300,"Weekly","AIC_ct",386.014316713866,NA,NA,NA,"CT",1,2
"Daily",0.2,"RandomTimestamp",300,"Weekly","BIC_ct",393.421881663179,NA,NA,NA,"CT",1,2
"Daily",0.2,"RandomTimestamp",300,"Weekly","error_var_dt",0.208220011892978,0.0170011683253649,0.174763361550536,0.24167666223542,"DT",1,2
"Daily",0.2,"RandomTimestamp",300,"Weekly","beta_dt",-0.0774607741578997,0.0577921792106447,-0.191190177653868,0.0362686293380683,"DT",1,2
"Daily",0.2,"RandomTimestamp",300,"Weekly","LogLik_dt",380.616571747411,NA,NA,NA,"DT",1,2
"Daily",0.2,"RandomTimestamp",300,"Weekly","AIC_dt",384.616571747411,NA,NA,NA,"DT",1,2
"Daily",0.2,"RandomTimestamp",300,"Weekly","BIC_dt",392.024136696723,NA,NA,NA,"DT",1,2
"Daily",0.2,"RandomTimestamp",300,"Monthly","error_var_ct",179.604379935986,0.136788986578515,NA,NA,"CT",0,2
"Daily",0.2,"RandomTimestamp",300,"Monthly","beta_ct",-368.767834905396,NA,NA,NA,"CT",0,2
"Daily",0.2,"RandomTimestamp",300,"Monthly","LogLik_ct",428.492221464622,NA,NA,NA,"CT",0,2
"Daily",0.2,"RandomTimestamp",300,"Monthly","AIC_ct",432.492221464622,NA,NA,NA,"CT",0,2
"Daily",0.2,"RandomTimestamp",300,"Monthly","BIC_ct",439.899786413934,NA,NA,NA,"CT",0,2
"Daily",0.2,"RandomTimestamp",300,"Monthly","error_var_dt",0.244190859636498,0.0199380915815363,0.204954629174393,0.283427090098603,"DT",1,2
"Daily",0.2,"RandomTimestamp",300,"Monthly","beta_dt",0.0152110122420719,0.0577747646851471,-0.0984841211567297,0.128906145640873,"DT",1,2
"Daily",0.2,"RandomTimestamp",300,"Monthly","LogLik_dt",428.421575286512,NA,NA,NA,"DT",1,2
"Daily",0.2,"RandomTimestamp",300,"Monthly","AIC_dt",432.421575286512,NA,NA,NA,"DT",1,2
"Daily",0.2,"RandomTimestamp",300,"Monthly","BIC_dt",439.829140235824,NA,NA,NA,"DT",1,2
