"True_Fluctuation","AR_Parameter","Sampling","Sample_Size","Sample_Freq","parameter","Estimate","Std.Error","lbound","ubound","Method","Check_of_Convergence","Iteration"
"Weekly",0.05,"RandomTimestamp",1000,"Daily","error_var_ct",0.211669448345326,0.0116182108373072,0.188870579169997,0.234468317520655,"CT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Daily","beta_ct",-0.449705627028404,0.0383161460341029,-0.524894897817776,-0.374516356239032,"CT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Daily","LogLik_ct",765.536299655998,NA,NA,NA,"CT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Daily","AIC_ct",769.536299655998,NA,NA,NA,"CT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Daily","BIC_ct",779.351810213962,NA,NA,NA,"CT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Daily","error_var_dt",0.135512017628966,0.0060612711840699,0.123617748304979,0.147406286952954,"DT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Daily","beta_dt",0.649176287913093,0.0240449423057933,0.601991957930218,0.696360617895967,"DT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Daily","LogLik_dt",839.439162836126,NA,NA,NA,"DT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Daily","AIC_dt",843.439162836126,NA,NA,NA,"DT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Daily","BIC_dt",853.25467339409,NA,NA,NA,"DT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Weekly","error_var_ct",1.22933235594942,0.153707743517608,0.927705643819179,1.53095906807967,"CT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Weekly","beta_ct",-2.63666725954436,0.336200460824535,-3.29640656281219,-1.97692795627653,"CT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Weekly","LogLik_ct",1336.43193801871,NA,NA,NA,"CT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Weekly","AIC_ct",1340.43193801871,NA,NA,NA,"CT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Weekly","BIC_ct",1350.24744857668,NA,NA,NA,"CT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Weekly","error_var_dt",0.228916485311365,0.0102374979206113,0.20882704305187,0.249005927570859,"DT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Weekly","beta_dt",0.117512744159817,0.0314454397115767,0.0558061289000196,0.179219359419615,"DT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Weekly","LogLik_dt",1363.48334830345,NA,NA,NA,"DT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Weekly","AIC_dt",1367.48334830345,NA,NA,NA,"DT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Weekly","BIC_dt",1377.29885886141,NA,NA,NA,"DT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Monthly","error_var_ct",57.9802190483942,149.237746927296,-234.87484408152,350.835282178309,"CT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Monthly","beta_ct",-117.477259525972,302.335674780946,-710.762369676645,475.807850624702,"CT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Monthly","LogLik_ct",1438.58322802478,NA,NA,NA,"CT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Monthly","AIC_ct",1442.58322802478,NA,NA,NA,"CT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Monthly","BIC_ct",1452.39873858274,NA,NA,NA,"CT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Monthly","error_var_dt",0.246705043638513,0.0110329835761304,0.225054588788957,0.26835549848807,"DT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Monthly","beta_dt",-0.0163742824259809,0.0316079857477335,-0.0783998681249624,0.0456513032730006,"DT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Monthly","LogLik_dt",1438.31530501812,NA,NA,NA,"DT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Monthly","AIC_dt",1442.31530501812,NA,NA,NA,"DT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Monthly","BIC_dt",1452.13081557608,NA,NA,NA,"DT",1,1
"Weekly",0.05,"RandomTimestamp",1000,"Daily","error_var_ct",0.213368410017199,0.0119400524435486,0.189937978480106,0.236798841554291,"CT",1,2
"Weekly",0.05,"RandomTimestamp",1000,"Daily","beta_ct",-0.49366290006597,0.0412820100529026,-0.574672201727849,-0.41265359840409,"CT",1,2
"Weekly",0.05,"RandomTimestamp",1000,"Daily","LogLik_ct",739.328517265429,NA,NA,NA,"CT",1,2
"Weekly",0.05,"RandomTimestamp",1000,"Daily","AIC_ct",743.328517265429,NA,NA,NA,"CT",1,2
"Weekly",0.05,"RandomTimestamp",1000,"Daily","BIC_ct",753.144027823394,NA,NA,NA,"CT",1,2
"Weekly",0.05,"RandomTimestamp",1000,"Daily","error_var_dt",0.130302245949434,0.00582784994144618,0.118866028252143,0.141738463646726,"DT",1,2
"Weekly",0.05,"RandomTimestamp",1000,"Daily","beta_dt",0.627411352913433,0.0246382162690127,0.579062818246896,0.675759887579969,"DT",1,2
"Weekly",0.05,"RandomTimestamp",1000,"Daily","LogLik_dt",800.115912142428,NA,NA,NA,"DT",1,2
"Weekly",0.05,"RandomTimestamp",1000,"Daily","AIC_dt",804.115912142428,NA,NA,NA,"DT",1,2
"Weekly",0.05,"RandomTimestamp",1000,"Daily","BIC_dt",813.931422700392,NA,NA,NA,"DT",1,2
