"True_Fluctuation","AR_Parameter","Sampling","Sample_Size","Sample_Freq","parameter","Estimate","Std.Error","lbound","ubound","Method","Check_of_Convergence","Iteration"
"Daily",0.5,"RandomTimestamp",1000,"Daily","error_var_ct",0.341849037839947,0.0209286733729097,0.300779884170435,0.382918191509459,"CT",1,1
"Daily",0.5,"RandomTimestamp",1000,"Daily","beta_ct",-0.71387680956237,0.0565913710827834,-0.824928268675665,-0.602825350449074,"CT",1,1
"Daily",0.5,"RandomTimestamp",1000,"Daily","LogLik_ct",1037.77625454276,NA,NA,NA,"CT",1,1
"Daily",0.5,"RandomTimestamp",1000,"Daily","AIC_ct",1041.77625454276,NA,NA,NA,"CT",1,1
"Daily",0.5,"RandomTimestamp",1000,"Daily","BIC_ct",1051.59176510073,NA,NA,NA,"CT",1,1
"Daily",0.5,"RandomTimestamp",1000,"Daily","error_var_dt",0.17632210995237,0.00788616412385703,0.160846781894314,0.191797438010425,"DT",1,1
"Daily",0.5,"RandomTimestamp",1000,"Daily","beta_dt",0.509311369507788,0.0272048422187736,0.455926244434172,0.562696494581403,"DT",1,1
"Daily",0.5,"RandomTimestamp",1000,"Daily","LogLik_dt",1102.56814923995,NA,NA,NA,"DT",1,1
"Daily",0.5,"RandomTimestamp",1000,"Daily","AIC_dt",1106.56814923995,NA,NA,NA,"DT",1,1
"Daily",0.5,"RandomTimestamp",1000,"Daily","BIC_dt",1116.38365979791,NA,NA,NA,"DT",1,1
"Daily",0.5,"RandomTimestamp",1000,"Weekly","error_var_ct",1.99625619282275,0.400961180041475,1.20943439933309,2.78307798631241,"CT",1,1
"Daily",0.5,"RandomTimestamp",1000,"Weekly","beta_ct",-4.23785287240597,0.859324703877431,-5.92413932194424,-2.55156642286771,"CT",1,1
"Daily",0.5,"RandomTimestamp",1000,"Weekly","LogLik_ct",1373.20301992424,NA,NA,NA,"CT",1,1
"Daily",0.5,"RandomTimestamp",1000,"Weekly","AIC_ct",1377.20301992424,NA,NA,NA,"CT",1,1
"Daily",0.5,"RandomTimestamp",1000,"Weekly","BIC_ct",1387.0185304822,NA,NA,NA,"CT",1,1
"Daily",0.5,"RandomTimestamp",1000,"Weekly","error_var_dt",0.234439824054338,0.0104844693874406,0.213865740033635,0.255013908075041,"DT",1,1
"Daily",0.5,"RandomTimestamp",1000,"Weekly","beta_dt",0.0515507814651985,0.0316016392361536,-0.010462350226083,0.11356391315648,"DT",1,1
"Daily",0.5,"RandomTimestamp",1000,"Weekly","LogLik_dt",1387.3216956667,NA,NA,NA,"DT",1,1
"Daily",0.5,"RandomTimestamp",1000,"Weekly","AIC_dt",1391.3216956667,NA,NA,NA,"DT",1,1
"Daily",0.5,"RandomTimestamp",1000,"Weekly","BIC_dt",1401.13720622467,NA,NA,NA,"DT",1,1
"Daily",0.5,"RandomTimestamp",1000,"Monthly","error_var_ct",62.9543836017963,1011.15737690924,-1921.27925397313,2047.18802117672,"CT",1,1
"Daily",0.5,"RandomTimestamp",1000,"Monthly","beta_ct",-128.166378460342,2058.70835305831,-4168.05023569044,3911.71747876976,"CT",1,1
"Daily",0.5,"RandomTimestamp",1000,"Monthly","LogLik_ct",1433.80903741454,NA,NA,NA,"CT",1,1
"Daily",0.5,"RandomTimestamp",1000,"Monthly","AIC_ct",1437.80903741454,NA,NA,NA,"CT",1,1
