"True_Fluctuation","AR_Parameter","Sampling","Sample_Size","Sample_Freq","parameter","Estimate","Std.Error","lbound","ubound","Method","Check_of_Convergence","Iteration"
"Weekly",0.8,"SameTimestamp",100,"Daily","error_var_ct",0.0134103184506676,0.00193214560998636,0.00957699659081435,0.0172436403105209,"CT",1,1
"Weekly",0.8,"SameTimestamp",100,"Daily","beta_ct",-0.0209966498945574,0.0237634218700045,-0.068142602067306,0.0261493022781911,"CT",1,1
"Weekly",0.8,"SameTimestamp",100,"Daily","LogLik_ct",-147.463728819492,NA,NA,NA,"CT",1,1
"Weekly",0.8,"SameTimestamp",100,"Daily","AIC_ct",-143.463728819492,NA,NA,NA,"CT",1,1
"Weekly",0.8,"SameTimestamp",100,"Daily","BIC_ct",-138.253388447516,NA,NA,NA,"CT",1,1
"Weekly",0.8,"SameTimestamp",100,"Daily","error_var_dt",0.0131326463925107,0.00186565335615642,0.00943124327045853,0.0168340495145629,"DT",1,1
"Weekly",0.8,"SameTimestamp",100,"Daily","beta_dt",0.979222261708359,0.0232696652991934,0.933055908509184,1.02538861490753,"DT",1,1
"Weekly",0.8,"SameTimestamp",100,"Daily","LogLik_dt",-147.463728819494,NA,NA,NA,"DT",1,1
"Weekly",0.8,"SameTimestamp",100,"Daily","AIC_dt",-143.463728819494,NA,NA,NA,"DT",1,1
"Weekly",0.8,"SameTimestamp",100,"Daily","BIC_dt",-138.253388447518,NA,NA,NA,"DT",1,1
"Weekly",0.8,"SameTimestamp",100,"Weekly","error_var_ct",0.0937624937994544,0.0146327872107365,0.0647314607367376,0.122793526862171,"CT",1,1
"Weekly",0.8,"SameTimestamp",100,"Weekly","beta_ct",-0.196206126277131,0.0691329172100685,-0.333363865014354,-0.0590483875399088,"CT",1,1
"Weekly",0.8,"SameTimestamp",100,"Weekly","LogLik_ct",28.5828486267164,NA,NA,NA,"CT",1,1
"Weekly",0.8,"SameTimestamp",100,"Weekly","AIC_ct",32.5828486267164,NA,NA,NA,"CT",1,1
"Weekly",0.8,"SameTimestamp",100,"Weekly","BIC_ct",37.7931889986926,NA,NA,NA,"CT",1,1
"Weekly",0.8,"SameTimestamp",100,"Weekly","error_var_dt",0.0775533995500067,0.0109937777949145,0.0557420575239196,0.0993647415760938,"DT",1,1
"Weekly",0.8,"SameTimestamp",100,"Weekly","beta_dt",0.821842817651366,0.0568164109785922,0.70912067648511,0.934564958817621,"DT",1,1
"Weekly",0.8,"SameTimestamp",100,"Weekly","LogLik_dt",28.5828486267164,NA,NA,NA,"DT",1,1
"Weekly",0.8,"SameTimestamp",100,"Weekly","AIC_dt",32.5828486267164,NA,NA,NA,"DT",1,1
"Weekly",0.8,"SameTimestamp",100,"Weekly","BIC_dt",37.7931889986926,NA,NA,NA,"DT",1,1
"Weekly",0.8,"SameTimestamp",100,"Monthly","error_var_ct",0.730079493282837,0.207435343098667,0.31853368063992,1.14162530592575,"CT",1,1
"Weekly",0.8,"SameTimestamp",100,"Monthly","beta_ct",-1.50736809731669,0.439828674933753,-2.37997566141521,-0.634760533218169,"CT",1,1
"Weekly",0.8,"SameTimestamp",100,"Monthly","LogLik_ct",136.947550148349,NA,NA,NA,"CT",1,1
"Weekly",0.8,"SameTimestamp",100,"Monthly","AIC_ct",140.947550148349,NA,NA,NA,"CT",1,1
"Weekly",0.8,"SameTimestamp",100,"Monthly","BIC_ct",146.157890520325,NA,NA,NA,"CT",1,1
"Weekly",0.8,"SameTimestamp",100,"Monthly","error_var_dt",0.230289694587498,0.0325683705403137,0.165674975030794,0.294904414144202,"DT",1,1
"Weekly",0.8,"SameTimestamp",100,"Monthly","beta_dt",0.221492150964827,0.0974185296600482,0.0282165627428494,0.414767739186804,"DT",1,1
"Weekly",0.8,"SameTimestamp",100,"Monthly","LogLik_dt",136.947550148349,NA,NA,NA,"DT",1,1
"Weekly",0.8,"SameTimestamp",100,"Monthly","AIC_dt",140.947550148349,NA,NA,NA,"DT",1,1
"Weekly",0.8,"SameTimestamp",100,"Monthly","BIC_dt",146.157890520325,NA,NA,NA,"DT",1,1
"Weekly",0.8,"SameTimestamp",100,"Daily","error_var_ct",0.0160794930855924,0.00236680794525158,0.011383813532398,0.0207751726387868,"CT",1,2
"Weekly",0.8,"SameTimestamp",100,"Daily","beta_ct",-0.0632545465655937,0.038726628961629,-0.140087075433895,0.0135779823027075,"CT",1,2
